x,y,Temp(c),R,G,B
19,30,30.101800616606965,164,168,193
19,31,31.00573568378411,98,97,113
19,32,30.628365579168815,50,56,61
19,33,30.21116709979634,16,28,29
19,34,29.876301829739816,47,47,41
19,35,29.255474402590153,19,19,11
19,36,29.359182924859397,40,40,39
19,37,29.307340586252963,121,119,143
19,38,29.106226009957595,69,78,78
19,39,29.45632315107389,47,52,51
19,40,30.301154615817154,116,116,136
19,41,29.876301829739816,175,179,197
19,42,29.895647883103038,124,128,147
19,43,29.747243617751167,110,118,120
19,44,29.028278681722156,85,78,90
19,45,29.261958980668567,140,146,147
19,46,30.506573351309555,73,79,94
19,47,30.26259726276436,118,121,144
19,48,30.423166713636363,113,102,119
19,49,30.358966136712525,121,112,103
19,50,30.653989469350392,102,108,113
19,51,30.19830592033071,156,168,171
19,52,30.043858025429984,180,182,187
19,53,30.52581236239405,173,177,187
19,54,29.663276795546096,187,187,199
19,55,28.356996741082014,181,184,182
19,56,30.416748285996164,173,182,185
19,57,31.731384974846264,145,144,154
19,58,31.483652814074787,41,36,36
19,59,30.73722736563269,63,75,66
19,60,29.618038058165723,95,100,104
19,61,31.133375399299382,93,84,96
19,62,30.826800308955796,50,48,43
19,63,29.216559097261552,104,105,96
19,64,28.637729239033206,104,104,99
19,65,29.359182924859397,65,73,72
19,66,30.948251296930266,128,133,137
19,67,31.578997647672054,131,130,122
19,68,30.948251296930266,151,150,136
19,69,31.71869374401757,111,105,87
19,70,31.86455843468167,69,73,66
19,71,31.55358009891006,168,167,168
19,72,29.592179221271692,136,125,119
19,73,31.31820053636943,70,62,50
19,74,32.21893679818555,91,94,82
19,75,31.31820053636943,111,106,77
19,76,31.088717697287564,55,63,48
19,77,30.884345822586397,90,108,83
19,78,31.037658968819812,103,115,66
19,79,30.922693396554166,131,139,131
20,0,28.350459696862572,12,11,7
20,1,28.141072257500298,15,12,17
20,2,28.029675364543152,15,10,6
20,3,28.24581500008867,53,52,53
20,4,28.50724348962757,154,164,154
20,5,28.81364455327781,87,94,75
20,6,29.352703935467105,92,92,82
20,7,29.320303405129096,57,47,48
20,8,29.58571358758803,13,9,5
20,9,29.15816092679364,11,10,3
20,10,29.650353288770305,125,130,100
20,11,29.630965258772562,68,66,65
20,12,28.6116442369767,89,85,92
20,13,28.709431730894607,167,182,184
20,14,28.500715212318084,94,105,101
20,15,28.73549400783469,80,89,80
20,16,29.274927017837683,79,85,70
20,17,29.824696195265687,104,92,75
20,18,30.801215212213776,66,63,55
20,19,30.191874784458264,43,44,45
20,20,28.42234619040022,78,77,82
20,21,28.833173694356844,47,52,61
20,22,29.824696195265687,122,129,135
20,23,29.346224573932943,131,130,136
20,24,29.041273652960513,80,73,99
20,25,29.449849736337057,85,87,97
20,26,28.42887903747237,95,96,116
20,27,28.6116442369767,74,75,87
20,28,30.90352121869489,122,116,142
20,29,31.286355401356104,95,92,121
20,30,31.044042556520424,106,101,113
20,31,31.299094517258652,54,34,50
20,32,30.916303028086816,101,75,76
20,33,30.043858025429984,39,29,44
20,34,30.121108241157685,66,64,83
20,35,29.65681522677278,42,41,57
20,36,29.546912015265775,20,15,19
20,37,29.779521965417473,27,24,23
20,38,29.695579103131706,63,69,59
20,39,30.191874784458264,35,30,31
20,40,30.249741904294183,137,130,140
20,41,30.577100509575246,172,168,178
20,42,29.76015606149366,139,132,133
20,43,29.940775833474845,98,103,109
20,44,29.7988845567844,116,113,118
20,45,30.403910344432347,67,71,80
20,46,29.88919956569157,65,70,74
20,47,30.487331089061,113,112,102
20,48,29.940775833474845,114,127,119
20,49,29.592179221271692,101,108,97
20,50,29.895647883103038,100,99,93
20,51,30.346121671892377,212,213,204
20,52,30.79481804187185,181,178,161
20,53,31.1206178341713,113,125,117
20,54,29.947221216900573,125,139,129
20,55,29.876301829739816,179,182,167
20,56,30.954639878943055,161,163,161
20,57,31.178015682454372,124,132,146
20,58,30.307579569945744,97,114,112
20,59,31.788478189926764,92,114,95
20,60,31.477293675392332,117,128,115
20,61,31.451853596302442,130,131,116
20,62,30.66679925494401,93,101,88
20,63,30.826800308955796,85,103,91
20,64,29.197096403796365,66,73,61
20,65,29.643890981477227,53,56,46
20,66,31.88357064136983,133,138,146
20,67,31.62981587845246,153,161,166
20,68,30.839590707373247,102,112,114
20,69,31.483652814074787,140,148,150
20,70,31.41368289829512,114,129,119
20,71,30.71802401169856,121,125,130
20,72,28.396210989118856,79,81,76
20,73,32.06086674866265,107,116,78
20,74,31.782135898499632,125,134,130
20,75,31.610761676058644,51,52,68
20,76,31.55358009891006,127,135,112
20,77,31.74407480525656,94,85,61
20,78,31.432769834805526,95,100,78
20,79,31.02489072428682,97,106,99
21,0,28.330846272252643,12,11,7
21,1,28.298149587494436,15,16,11
21,2,28.101768396919397,14,18,5
21,3,28.59859946003388,45,51,38
21,4,29.112719184734885,72,75,76
21,5,29.13219646255277,26,27,30
21,6,29.261958980668567,78,79,61
21,7,28.98278445770643,75,85,60
21,8,28.917760767162406,17,16,10
21,9,29.268443185730177,10,10,4
21,10,29.171140914539535,39,39,31
21,11,29.423952364685533,56,48,43
21,12,28.461537556584688,159,161,148
21,13,28.239271453888364,81,100,86
21,14,28.376605582699256,36,38,37
21,15,28.80062323911517,67,64,58
21,16,28.995784685096794,108,105,84
21,17,29.21007190631218,137,142,112
21,18,30.088927041915497,39,50,45
21,19,29.940775833474845,125,133,130
21,20,28.80713408491664,80,74,73
21,21,29.313822181949263,105,111,106
21,22,29.287893563440605,77,96,81
21,23,28.94377475612697,46,50,53
21,24,29.346224573932943,68,69,90
21,25,29.39157229187333,124,110,137
21,26,27.464425532571113,160,156,162
21,27,28.278526987529517,88,89,115
21,28,30.320428388988148,53,48,78
21,29,29.779521965417473,49,44,59
21,30,28.728979005974395,52,55,60
21,31,30.011654905112607,60,53,55
21,32,29.96655516857618,60,66,74
21,33,29.546912015265775,117,131,125
21,34,30.217597143510034,125,127,139
21,35,29.947221216900573,120,120,132
21,36,29.624501843237738,82,78,90
21,37,29.482213099179717,72,70,73
21,38,29.779521965417473,25,17,27
21,39,30.41032949628135,28,25,36
21,40,30.21116709979634,143,142,165
21,41,31.09509843621794,186,188,211
21,42,29.844051063762436,114,110,116
21,43,29.475741168655247,49,51,69
21,44,29.307340586252963,71,75,93
21,45,29.540443790931647,98,102,113
21,46,29.300858617977838,84,93,94
21,47,29.676198825651966,125,132,134
21,48,29.921437483743773,81,90,106
21,49,29.682659287107526,39,40,36
21,50,29.76015606149366,32,39,35
21,51,29.779521965417473,79,94,101
21,52,31.082336602464295,77,87,90
21,53,30.67320360807338,57,74,68
21,54,29.88919956569157,123,140,127
21,55,31.00573568378411,160,163,142
21,56,32.4587896461702,130,139,134
21,57,31.158886264177227,155,159,164
21,58,30.75642748757997,152,155,158
21,59,30.371809151083085,112,126,123
21,60,29.972999086470224,112,126,106
21,61,29.83759980846162,154,158,142
21,62,30.26902439670198,113,112,110
21,63,31.330936113285873,90,96,87
21,64,31.286355401356104,58,52,49
21,65,30.307579569945744,46,39,41
21,66,31.069573344906757,59,61,69
21,67,30.61555147363464,105,109,105
21,68,30.16614659863268,167,174,160
21,69,31.839203940621246,160,152,177
21,70,31.299094517258652,92,93,104
21,71,29.307340586252963,126,124,122
21,72,28.4680681176107,139,135,130
21,73,31.343670275413217,83,88,82
21,74,30.89073797896998,81,87,85
21,75,30.871560436484174,124,125,111
21,76,31.68695953714456,135,140,134
21,77,31.839203940621246,90,97,70
21,78,31.477293675392332,80,84,81
21,79,31.044042556520424,135,153,131
22,0,27.931291561473017,11,13,9
22,1,27.76712537263802,13,12,9
22,2,27.72111545018106,34,31,18
22,3,28.226183212253204,40,41,31
22,4,28.80062323911517,16,16,13
22,5,28.90475151478381,21,25,21
22,6,28.90475151478381,96,107,82
22,7,29.01528220935859,38,37,34
22,8,29.45632315107389,17,15,14
22,9,29.844051063762436,21,22,19
22,10,28.97628378045664,53,53,31
22,11,28.898246323898206,74,76,43
22,12,28.31776874523598,70,55,58
22,13,28.075558135433425,88,103,74
22,14,28.52682603945493,71,83,59
22,15,29.21007190631218,70,79,73
22,16,29.411001450366825,81,83,83
22,17,29.436901793176446,100,98,87
22,18,29.714956060872794,28,27,25
22,19,29.630965258772562,148,148,153
22,20,29.37861766080789,128,128,129
22,21,29.11921198505121,118,122,100
22,22,28.219638516687667,67,72,66
22,23,28.055896400251868,121,122,142
22,24,28.75503674481257,182,183,199
22,25,28.95027731294823,173,183,201
22,26,27.45124595459123,82,99,105
22,27,28.075558135433425,138,145,161
22,28,30.692414509500566,139,138,155
22,29,28.533352795578935,106,106,121
22,30,28.90475151478381,51,58,61
22,31,30.11467273122497,64,69,66
22,32,29.940775833474845,60,75,71
22,33,28.670326962225886,72,75,86
22,34,29.0932385367679,76,72,73
22,35,29.66973799515199,28,27,31
22,36,30.371809151083085,62,64,80
22,37,30.056736714190095,72,86,116
22,38,30.66039454205611,120,114,110
22,39,30.461669679253475,43,39,41
22,40,30.294729298537106,151,146,185
22,41,31.13975364860414,188,191,205
22,42,30.66039454205611,111,117,133
22,43,29.676198825651966,82,86,94
22,44,29.831148185649738,121,113,134
22,45,30.628365579168815,68,69,99
22,46,31.037658968819812,115,114,114
22,47,30.43600248293194,129,139,137
22,48,30.461669679253475,140,144,154
22,49,30.60914388054948,40,36,38
22,50,29.76015606149366,35,25,28
22,51,28.820154644262402,138,138,130
22,52,29.921437483743773,84,94,83
22,53,29.863402625209915,92,106,109
22,54,30.686011235292654,167,175,172
22,55,32.30104775832666,110,124,113
22,56,30.90352121869489,157,175,177
22,57,28.592076502358623,153,141,154
22,58,29.740786843357853,139,138,150
22,59,30.89073797896998,58,56,63
22,60,30.3974908303893,94,92,93
22,61,29.70203845782322,183,180,192
22,62,28.846191235709966,117,115,128
22,63,31.566289576451368,102,106,121
22,64,31.5853511560544,100,101,104
22,65,31.09509843621794,138,146,139
22,66,31.254501413839478,111,114,105
22,67,29.58571358758803,135,118,110
22,68,29.740786843357853,65,63,74
22,69,31.763106926077,120,125,120
22,70,31.71234760330492,155,159,148
22,71,29.76661173096562,123,119,130
22,72,29.773067032253152,113,120,111
22,73,31.655216567748482,64,66,50
22,74,31.731384974846264,109,118,93
22,75,31.49637003453165,91,95,77
22,76,30.769225774115,108,108,102
22,77,30.011654905112607,105,109,103
22,78,31.451853596302442,114,121,126
22,79,31.572643787823324,136,142,139
23,0,27.701391089228366,63,74,70
23,1,27.964095805135628,40,40,27
23,2,27.8262530683877,54,58,41
23,3,27.786838092411415,61,66,46
23,4,28.18036229270467,33,41,19
23,5,28.624687496471722,20,24,20
23,6,28.631208557337004,84,94,73
23,7,29.0932385367679,45,45,40
23,8,30.468085574042107,22,22,16
23,9,30.647584036767967,64,68,55
23,10,29.352703935467105,47,42,36
23,11,28.644249541624504,40,45,37
23,12,28.36353340341799,110,114,113
23,13,28.396210989118856,65,69,75
23,14,28.88523481241657,114,106,112
23,15,29.22304591475563,116,125,125
23,16,29.7988845567844,109,118,111
23,17,31.031275024761385,77,84,77
23,18,31.362768866880458,36,39,41
23,19,30.26259726276436,117,119,123
23,20,29.927883966957324,130,137,111
23,21,29.501626665613344,65,63,62
23,22,28.356996741082014,106,100,124
23,23,28.42887903747237,202,201,220
23,24,28.219638516687667,219,219,234
23,25,28.16726714958196,118,120,129
23,26,27.780267573515232,53,58,50
23,27,29.274927017837683,186,185,196
23,28,28.702915215821633,197,196,205
23,29,28.494186554550822,93,95,114
23,30,28.878728491693437,85,83,80
23,31,30.095364011800598,32,28,23
23,32,29.863402625209915,66,58,71
23,33,28.455006614712772,111,111,138
23,34,29.268443185730177,118,128,140
23,35,29.359182924859397,48,42,47
23,36,29.695579103131706,36,40,45
23,37,29.682659287107526,123,142,150
23,38,29.0932385367679,167,169,177
23,39,31.037658968819812,50,51,49
23,40,30.352544085638556,39,38,58
23,41,30.294729298537106,108,107,144
23,42,29.992328643010126,155,164,170
23,43,28.42887903747237,172,174,182
23,44,28.43541150337495,84,71,94
23,45,29.572781210436574,116,112,118
23,46,30.538636564374144,101,102,84
23,47,29.55337986932153,42,44,36
23,48,29.844051063762436,16,15,25
23,49,30.570690753855786,31,27,33
23,50,31.0504257879212,22,23,19
23,51,30.333275756143962,54,58,61
23,52,29.934330083514,125,132,147
23,53,29.824696195265687,174,181,194
23,54,30.468085574042107,192,194,198
23,55,29.895647883103038,62,82,74
23,56,29.417477093285697,79,98,104
23,57,30.076052006666885,134,128,157
23,58,30.711622175226125,105,109,115
23,59,29.15816092679364,81,76,80
23,60,29.708497443716453,53,60,69
23,61,30.54504812391957,144,145,177
23,62,30.75642748757997,207,201,223
23,63,30.55145932258108,156,147,159
23,64,31.699654270999872,67,60,49
23,65,31.559935013499228,121,116,93
23,66,30.948251296930266,73,74,48
23,67,28.995784685096794,108,100,77
23,68,29.779521965417473,17,20,12
23,69,31.32456850170496,59,66,60
23,70,32.76734141936464,72,69,93
23,71,31.13975364860414,203,210,205
23,72,30.871560436484174,111,112,97
23,73,31.464574340833735,81,86,66
23,74,32.073520326299786,64,67,51
23,75,32.05453943909748,133,137,137
23,76,31.655216567748482,71,71,54
23,77,30.352544085638556,93,103,110
23,78,30.15328031947422,216,222,227
23,79,31.063191182056187,146,137,138
24,0,28.029675364543152,111,126,121
24,1,27.983773721017428,103,112,96
24,2,28.08211127768294,89,107,64
24,3,28.08866403530328,54,64,37
24,4,28.298149587494436,13,16,9
24,5,28.657289009749604,16,21,18
24,6,28.565980875464163,97,104,83
24,7,28.781088436430196,113,123,98
24,8,30.307579569945744,81,85,68
24,9,30.43600248293194,32,36,24
24,10,29.682659287107526,44,43,41
24,11,29.313822181949263,60,67,54
24,12,29.04777057581566,66,65,64
24,13,28.94377475612697,103,117,99
24,14,29.274927017837683,135,146,138
24,15,29.229532358857114,101,102,107
24,16,29.740786843357853,142,134,124
24,17,31.62981587845246,77,81,78
24,18,32.16837793776108,78,64,76
24,19,30.52581236239405,99,94,92
24,20,30.403910344432347,46,44,38
24,21,29.501626665613344,63,59,71
24,22,28.696398322285404,188,192,197
24,23,29.430427264628293,197,197,205
24,24,28.81364455327781,129,142,146
24,25,28.75503674481257,20,32,30
24,26,29.0932385367679,18,24,19
24,27,30.191874784458264,73,72,91
24,28,28.97628378045664,76,73,108
24,29,28.774576080229053,156,162,181
24,30,29.11921198505121,62,65,96
24,31,29.714956060872794,86,88,107
24,32,28.48765751626115,194,198,212
24,33,28.859207268831483,208,213,224
24,34,29.080249564977862,223,224,233
24,35,29.540443790931647,115,107,119
24,36,29.914990633812522,35,35,39
24,37,29.66973799515199,58,57,82
24,38,29.268443185730177,88,95,122
24,39,31.133375399299382,75,75,95
24,40,30.333275756143962,31,35,40
24,41,30.66679925494401,44,46,53
24,42,30.692414509500566,117,121,146
24,43,29.663276795546096,171,174,183
24,44,29.11921198505121,90,93,107
24,45,28.75503674481257,118,106,126
24,46,29.320303405129096,94,96,111
24,47,29.21007190631218,125,137,137
24,48,29.630965258772562,77,64,77
24,49,30.66679925494401,76,80,81
24,50,30.820404572346717,85,86,87
24,51,31.680611644493865,80,76,94
24,52,31.547224832626682,149,146,162
24,53,30.858773618877933,181,177,196
24,54,30.19830592033071,170,169,179
24,55,29.55337986932153,74,79,89
24,56,30.005213183692547,93,102,101
24,57,30.8523796731144,126,147,150
24,58,29.676198825651966,89,97,98
24,59,29.021780633212643,54,46,57
24,60,29.76015606149366,107,113,135
24,61,30.788420512949756,110,120,159
24,62,29.83759980846162,221,217,237
24,63,29.495155847596664,88,82,98
24,64,31.680611644493865,92,92,100
24,65,32.65409135405332,75,68,69
24,66,30.71802401169856,30,27,32
24,67,29.002284235363902,93,101,92
24,68,31.075955151690096,64,76,67
24,69,30.01809626066637,90,92,92
24,70,30.775624379130136,101,94,103
24,71,32.72331287404103,92,89,115
24,72,32.77991793373718,52,45,55
24,73,31.623464828741703,78,84,69
24,74,30.49374553781672,97,89,82
24,75,30.909912302153202,170,174,174
24,76,32.14309019965384,98,96,81
24,77,31.71869374401757,123,128,123
24,78,32.09882331716307,120,121,116
24,79,31.515443223803686,94,101,81
25,0,28.20000213021501,161,174,174
25,1,27.832820875437676,132,141,144
25,2,27.944414416913673,104,107,97
25,3,28.0427866524455,41,44,26
25,4,28.16071900238927,25,17,13
25,5,28.43541150337495,19,17,14
25,6,28.552930783399006,91,89,73
25,7,28.781088436430196,140,146,123
25,8,29.682659287107526,75,73,66
25,9,29.3397448401945,51,47,49
25,10,29.721414309353634,29,24,25
25,11,29.81824383724836,148,148,150
25,12,29.488684658806164,135,125,142
25,13,29.073754516950146,82,72,89
25,14,28.97628378045664,139,147,109
25,15,28.98278445770643,18,14,14
25,16,29.346224573932943,89,78,59
25,17,30.15328031947422,114,116,98
25,18,30.15328031947422,135,120,94
25,19,29.482213099179717,109,88,83
25,20,29.792430727621877,42,23,31
25,21,28.969782727419215,125,134,145
25,22,28.94377475612697,101,102,115
25,23,29.229532358857114,69,56,61
25,24,29.13219646255277,110,94,81
25,25,29.501626665613344,48,48,27
25,26,29.831148185649738,22,20,15
25,27,29.876301829739816,68,69,81
25,28,29.501626665613344,150,153,163
25,29,29.618038058165723,142,141,162
25,30,29.708497443716453,120,108,144
25,31,29.164651107645454,170,175,189
25,32,29.112719184734885,209,217,230
25,33,28.533352795578935,208,210,217
25,34,28.376605582699256,181,181,154
25,35,30.03741813273541,146,146,130
25,36,30.063175510376993,116,109,121
25,37,29.643890981477227,71,64,83
25,38,29.527506231180553,147,144,145
25,39,30.775624379130136,134,141,141
25,40,30.050297552561346,44,47,53
25,41,30.352544085638556,30,28,23
25,42,30.724425488884435,52,46,70
25,43,31.044042556520424,189,182,197
25,44,29.55337986932153,83,87,108
25,45,29.39157229187333,171,172,187
25,46,29.411001450366825,167,169,190
25,47,29.320303405129096,188,199,205
25,48,30.19830592033071,101,111,107
25,49,30.897129777653277,93,96,101
25,50,30.358966136712525,103,99,106
25,51,31.337303371169355,89,90,85
25,52,30.005213183692547,117,120,127
25,53,30.21116709979634,165,176,181
25,54,30.814008477392576,160,164,184
25,55,30.87795330844392,167,168,167
25,56,30.27545116718801,69,62,62
25,57,30.557870160418076,51,57,69
25,58,30.391070954092697,123,133,146
25,59,29.643890981477227,119,110,123
25,60,29.83759980846162,127,124,132
25,61,29.592179221271692,153,142,163
25,62,28.917760767162406,111,104,141
25,63,30.69881742418619,23,21,33
25,64,31.62981587845246,47,52,49
25,65,30.79481804187185,115,119,113
25,66,31.09509843621794,79,78,81
25,67,30.5322246438854,111,110,102
25,68,29.785976530519974,94,104,116
25,69,29.663276795546096,86,87,105
25,70,29.876301829739816,81,79,94
25,71,31.241757338518426,142,145,133
25,72,31.807502966857214,118,118,98
25,73,31.19714190499826,113,115,112
25,74,31.5853511560544,163,171,165
25,75,30.807612024034484,160,164,153
25,76,31.680611644493865,142,145,142
25,77,32.155734761402414,196,196,184
25,78,32.2315730542594,108,101,83
25,79,31.775793257419934,59,61,41
26,0,27.819684874130644,171,182,173
26,1,28.232727524631628,176,184,180
26,2,28.0427866524455,117,125,117
26,3,27.74740916261095,51,59,46
26,4,27.74740916261095,69,80,63
26,5,28.075558135433425,79,96,72
26,6,28.50724348962757,19,15,11
26,7,28.761550234484105,71,68,58
26,8,28.761550234484105,51,48,40
26,9,28.101768396919397,19,18,12
26,10,28.95677949372839,72,65,72
26,11,29.177630347538923,197,197,205
26,12,28.90475151478381,93,87,100
26,13,28.937271823201172,127,118,119
26,14,29.12570441096949,161,169,138
26,15,29.261958980668567,65,60,51
26,16,29.423952364685533,71,64,46
26,17,29.682659287107526,68,65,50
26,18,29.753700023775934,18,17,20
26,19,29.695579103131706,50,48,39
26,20,29.747243617751167,44,47,34
26,21,28.637729239033206,122,129,128
26,22,28.552930783399006,66,65,103
26,23,29.151670371921455,53,52,67
26,24,29.482213099179717,47,48,40
26,25,30.15328031947422,38,45,36
26,26,29.39157229187333,20,23,20
26,27,29.7988845567844,40,39,50
26,28,29.792430727621877,144,142,167
26,29,29.346224573932943,188,188,201
26,30,29.63742830483187,164,170,193
26,31,29.060763296313837,75,78,93
26,32,29.22304591475563,71,64,86
26,33,28.396210989118856,63,58,66
26,34,28.330846272252643,103,105,57
26,35,29.15816092679364,116,122,89
26,36,29.417477093285697,70,62,70
26,37,29.63742830483187,117,111,125
26,38,30.03741813273541,80,83,94
26,39,29.824696195265687,36,40,66
26,40,30.191874784458264,118,130,148
26,41,30.557870160418076,27,25,49
26,42,30.79481804187185,36,34,57
26,43,30.641178244249716,163,159,191
26,44,29.423952364685533,82,95,107
26,45,29.021780633212643,57,63,67
26,46,29.002284235363902,29,27,44
26,47,30.28187757428259,88,83,102
26,48,30.301154615817154,121,113,115
26,49,30.352544085638556,144,160,148
26,50,30.21116709979634,111,111,124
26,51,30.51298671616553,62,71,68
26,52,29.98588582362646,98,108,106
26,53,30.236885091296756,130,141,141
26,54,31.27361486905312,148,156,164
26,55,30.775624379130136,131,130,142
26,56,30.301154615817154,128,138,143
26,57,30.294729298537106,66,85,89
26,58,30.288303618045575,108,116,133
26,59,29.992328643010126,110,104,108
26,60,30.711622175226125,25,15,38
26,61,30.21116709979634,76,75,85
26,62,30.314004160982734,150,147,146
26,63,30.858773618877933,52,53,47
26,64,30.224026823291183,104,107,85
26,65,30.288303618045575,71,66,66
26,66,30.839590707373247,86,79,90
26,67,30.52581236239405,132,130,132
26,68,29.895647883103038,33,38,42
26,69,29.934330083514,151,154,152
26,70,31.29272513632867,144,144,137
26,71,31.216264933370553,154,150,129
26,72,29.605109379163252,116,99,93
26,73,30.775624379130136,183,182,179
26,74,31.737730065075368,130,132,133
26,75,31.082336602464295,77,70,71
26,76,31.254501413839478,123,120,116
26,77,32.45248410072071,152,152,142
26,78,32.2315730542594,113,109,95
26,79,32.073520326299786,89,96,82
27,0,27.72111545018106,81,91,71
27,1,28.676845370256217,141,147,132
27,2,28.565980875464163,133,144,124
27,3,28.134522574548384,79,83,73
27,4,28.0427866524455,110,112,106
27,5,28.285068236762413,98,94,96
27,6,28.50724348962757,55,59,68
27,7,28.036231201039243,36,29,33
27,8,27.141074437112138,28,20,27
27,9,27.378730302931103,15,14,8
27,10,28.676845370256217,104,106,100
27,11,28.657289009749604,180,181,187
27,12,28.271985355631898,52,52,61
27,13,28.794112015809446,79,74,75
27,14,29.39157229187333,113,111,88
27,15,29.73432970053483,49,46,43
27,16,30.076052006666885,74,75,54
27,17,30.224026823291183,76,75,74
27,18,30.082489706891067,76,100,81
27,19,30.0245372504142,72,75,49
27,20,29.449849736337057,47,44,27
27,21,28.21309343786976,101,100,96
27,22,28.6116442369767,175,178,180
27,23,29.527506231180553,123,112,112
27,24,29.979442638133378,127,111,120
27,25,30.191874784458264,93,90,101
27,26,28.95677949372839,29,28,36
27,27,29.55984735316065,132,134,143
27,28,30.41032949628135,188,189,204
27,29,30.224026823291183,212,220,230
27,30,28.911256329184027,136,149,152
27,31,28.31776874523598,134,140,135
27,32,28.80713408491664,59,58,69
27,33,28.356996741082014,29,32,29
27,34,28.631208557337004,47,47,23
27,35,29.663276795546096,35,38,15
27,36,29.831148185649738,36,34,33
27,37,29.55337986932153,112,112,105
27,38,30.416748285996164,78,73,64
27,39,29.99877109634531,110,111,116
27,40,30.101800616606965,128,121,149
27,41,30.3974908303893,196,195,212
27,42,30.416748285996164,90,89,106
27,43,30.15328031947422,58,54,84
27,44,29.37861766080789,43,47,77
27,45,29.462796194664406,63,69,92
27,46,30.01809626066637,63,94,90
27,47,30.333275756143962,71,93,88
27,48,29.895647883103038,68,65,82
27,49,30.27545116718801,166,154,170
27,50,30.538636564374144,129,135,132
27,51,30.25616976531512,80,90,66
27,52,30.423166713636363,115,99,90
27,53,31.439131441340862,62,71,76
27,54,31.267244071607365,152,160,179
27,55,30.082489706891067,197,190,205
27,56,30.095364011800598,201,200,202
27,57,29.824696195265687,164,165,172
27,58,29.895647883103038,36,37,57
27,59,29.76661173096562,85,98,104
27,60,30.088927041915497,66,69,79
27,61,29.876301829739816,183,180,196
27,62,28.670326962225886,153,149,163
27,63,28.1279725074927,87,80,86
27,64,28.572505351745633,86,77,90
27,65,30.519399719840578,129,133,128
27,66,30.90352121869489,97,100,92
27,67,29.66973799515199,112,120,120
27,68,29.914990633812522,91,92,94
27,69,30.769225774115,143,151,145
27,70,30.602735927173512,126,132,122
27,71,32.50922164134454,115,111,105
27,72,30.487331089061,153,154,151
27,73,30.67960760150322,110,110,107
27,74,30.948251296930266,83,83,85
27,75,31.388228708031363,110,108,115
27,76,31.31820053636943,91,86,76
27,77,31.59170431302732,98,100,88
27,78,31.29272513632867,98,92,87
27,79,31.171639564853933,118,129,106
28,0,28.579029448278902,85,95,83
28,1,29.060763296313837,76,84,85
28,2,29.13219646255277,124,137,128
28,3,28.85269944076782,76,85,78
28,4,28.839682653594195,128,137,132
28,5,29.151670371921455,159,164,166
28,6,28.88523481241657,113,115,115
28,7,27.523714292217846,64,74,59
28,8,26.425028522011928,61,65,56
28,9,27.312765849891264,43,40,36
28,10,28.36353340341799,58,54,57
28,11,27.688239573005887,128,123,145
28,12,28.193455901247546,91,102,107
28,13,28.995784685096794,71,63,56
28,14,29.112719184734885,127,134,112
28,15,29.611573903494786,91,93,73
28,16,30.249741904294183,90,90,77
28,17,29.927883966957324,153,153,152
28,18,29.73432970053483,89,111,104
28,19,30.063175510376993,100,103,106
28,20,29.22304591475563,42,37,44
28,21,29.300858617977838,93,89,89
28,22,29.927883966957324,138,137,141
28,23,30.570690753855786,59,58,63
28,24,30.27545116718801,87,87,101
28,25,29.618038058165723,95,101,135
28,26,29.372139787467347,48,47,86
28,27,30.3974908303893,188,176,194
28,28,30.90352121869489,190,192,217
28,29,29.99877109634531,142,125,168
28,30,29.398049049722886,171,165,169
28,31,28.43541150337495,144,135,152
28,32,28.337384462512773,91,92,112
28,33,28.252358163297913,98,98,107
28,34,28.40927935248783,69,67,67
28,35,29.04777057581566,13,11,11
28,36,29.346224573932943,31,31,24
28,37,29.740786843357853,47,44,35
28,38,29.856952472075477,86,85,75
28,39,30.159713641290807,60,60,61
28,40,30.249741904294183,78,86,85
28,41,29.65681522677278,91,88,128
28,42,29.663276795546096,155,154,151
28,43,30.15328031947422,98,99,103
28,44,29.792430727621877,125,139,139
28,45,29.11921198505121,140,146,153
28,46,29.676198825651966,70,77,91
28,47,29.714956060872794,52,74,62
28,48,29.88919956569157,55,65,73
28,49,29.98588582362646,149,146,148
28,50,30.416748285996164,121,123,121
28,51,31.71869374401757,60,67,60
28,52,30.55145932258108,58,47,62
28,53,30.365387825174082,140,143,167
28,54,30.172579191559976,169,168,195
28,55,30.67960760150322,202,197,215
28,56,29.475741168655247,228,221,235
28,57,29.449849736337057,86,80,84
28,58,29.55984735316065,33,33,34
28,59,29.927883966957324,82,83,85
28,60,29.630965258772562,133,132,146
28,61,30.429584779261802,149,142,144
28,62,29.067259094083227,125,115,138
28,63,29.57924758399696,153,159,179
28,64,29.785976530519974,164,158,181
28,65,30.8523796731144,89,84,90
28,66,29.740786843357853,82,84,82
28,67,31.267244071607365,141,149,142
28,68,31.959588095670767,160,169,163
28,69,31.362768866880458,177,183,179
28,70,31.082336602464295,153,153,148
28,71,31.71869374401757,148,168,161
28,72,30.967415971680225,145,149,151
28,73,29.695579103131706,100,92,105
28,74,29.824696195265687,63,65,88
28,75,30.230456139200044,112,119,141
28,76,30.73722736563269,120,120,119
28,77,30.929083407613746,43,40,38
28,78,31.27998531228343,96,84,77
28,79,31.59170431302732,42,49,28
29,0,29.385095162255823,50,51,44
29,1,29.521036895639725,146,155,127
29,2,29.37861766080789,112,124,93
29,3,29.346224573932943,114,124,109
29,4,29.592179221271692,131,127,121
29,5,29.824696195265687,128,133,136
29,6,29.300858617977838,97,110,98
